rownum,Scoring,Start,Start_Frame,Stop,Stop_Frame,duration,Subject,Behaviour,Value
197,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,26.44293215,634,26.73488881,641,0.291956664,Arkani2,interest_area,objects
198,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,26.73488881,641,29.36249879,704,2.627609977,Arkani2,interest_area,caregiver
199,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,32.99110304,791,42.00005153,1007,9.008948491,Arkani2,interest_area,caregiver
200,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,44.7110777,1072,45.04474246,1080,0.333664759,Arkani2,interest_area,objects
201,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,45.37840721,1088,48.25626576,1157,2.877858546,Arkani2,interest_area,stranger
202,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,48.58993052,1165,50.42508669,1209,1.835156174,Arkani2,interest_area,door_left
203,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,53.05269667,1272,60.85211041,1459,7.79941374,Arkani2,interest_area,caregiver
204,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,62.85409896,1507,72.3218365,1734,9.467737535,Arkani2,interest_area,door_left
205,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,74.94944648,1797,77.45193217,1857,2.502485692,Arkani2,interest_area,caregiver
206,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,82.8322764,1986,93.63467298,2245,10.80239657,Arkani2,interest_area,door_left
207,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,97.17986104,2330,98.80647674,2369,1.6266157,Arkani2,interest_area,caregiver
208,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,103.76974,2488,105.7300205,2535,1.960280459,Arkani2,interest_area,caregiver
209,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,109.9842462,2637,111.1520728,2665,1.167826656,Arkani2,interest_area,objects
210,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,118.4092813,2839,118.9931947,2853,0.583913328,Arkani2,interest_area,stranger
211,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,119.1183189,2856,120.2027294,2882,1.084410467,Arkani2,interest_area,door_left
212,dog-tracking-projekt-2020-09-09_09-40-48_dst_arkani2_sp,0,0,120.37025,2886,120.37025,Arkani2,trial,trial
213,dog-tracking-projekt-2020-09-09_09-40-48_dst_arkani2_sp,4.212541667,101,5.964291667,143,1.75175,Arkani2,interest_area,stranger
214,dog-tracking-projekt-2020-09-09_09-40-48_dst_arkani2_sp,6.047708333,145,77.452375,1857,71.40466667,Arkani2,interest_area,door_left
215,dog-tracking-projekt-2020-09-09_09-40-48_dst_arkani2_sp,82.957875,1989,83.83375,2010,0.875875,Arkani2,interest_area,stranger
216,dog-tracking-projekt-2020-09-09_09-40-48_dst_arkani2_sp,83.91716667,2012,101.101,2424,17.18383333,Arkani2,interest_area,door_right
217,dog-tracking-projekt-2020-09-09_09-40-48_dst_arkani2_sp,101.3095417,2429,102.477375,2457,1.167833333,Arkani2,interest_area,stranger
218,dog-tracking-projekt-2020-09-09_09-40-48_dst_arkani2_sp,102.5607917,2459,120.37025,2886,17.80945833,Arkani2,interest_area,door_left
219,dog-tracking-projekt-2020-09-09_09-50-03_dst_arkani2_np,0,0,120.2027294,2882,120.2027294,Arkani2,trial,trial
220,dog-tracking-projekt-2020-09-09_09-50-03_dst_arkani2_np,39.16390108,939,87.29504256,2093,48.13114148,Arkani2,interest_area,door_left
221,dog-tracking-projekt-2020-09-09_09-50-03_dst_arkani2_np,90.1729011,2162,120.2027294,2882,30.0298283,Arkani2,interest_area,door_left
222,dog-tracking-projekt-2020-09-09_09-19-35_dst_gin_bp,0,0,120.2034167,2882,120.2034167,Gin,trial,trial
223,dog-tracking-projekt-2020-09-09_09-19-35_dst_gin_bp,3.420083333,82,5.839166667,140,2.419083333,Gin,interest_area,stranger
224,dog-tracking-projekt-2020-09-09_09-19-35_dst_gin_bp,6.923583333,166,9.634625,231,2.711041667,Gin,interest_area,caregiver
225,dog-tracking-projekt-2020-09-09_09-19-35_dst_gin_bp,9.926583333,238,12.012,288,2.085416667,Gin,interest_area,door_left
226,dog-tracking-projekt-2020-09-09_09-19-35_dst_gin_bp,12.17883333,292,13.388375,321,1.209541667,Gin,interest_area,caregiver
227,dog-tracking-projekt-2020-09-09_09-19-35_dst_gin_bp,14.68133333,352,15.09841667,362,0.417083333,Gin,interest_area,objects
228,dog-tracking-projekt-2020-09-09_09-19-35_dst_gin_bp,15.84916667,380,17.68433333,424,1.835166667,Gin,interest_area,stranger
229,dog-tracking-projekt-2020-09-09_09-19-35_dst_gin_bp,20.395375,489,120.2034167,2882,99.80804167,Gin,interest_area,door_left
230,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,0,0,120.7037292,2894,120.7037292,Gin,trial,trial
231,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,4.713034348,113,5.130117034,123,0.417082686,Gin,interest_area,stranger
232,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,7.674321416,184,9.384360427,225,1.710039011,Gin,interest_area,caregiver
233,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,10.05169272,241,10.26023407,246,0.208541343,Gin,interest_area,door_right
234,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,12.13710615,291,13.22152114,317,1.084414983,Gin,interest_area,caregiver
235,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,13.51347902,324,18.85213739,452,5.338658377,Gin,interest_area,door_left
236,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,22.31392368,535,23.06467252,553,0.750748834,Gin,interest_area,stranger
237,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,24.44104538,586,26.10937612,626,1.668330743,Gin,interest_area,caregiver
238,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,26.44304227,634,32.07365853,769,5.630616256,Gin,interest_area,door_right
239,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,33.99223888,815,34.99323733,839,1.000998446,Gin,interest_area,caregiver
240,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,35.36861174,848,37.82939959,907,2.460787845,Gin,interest_area,door_left
241,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,49.38258998,1184,53.38658377,1280,4.003993782,Gin,interest_area,door_right
242,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,53.55341684,1284,54.8046649,1314,1.251248057,Gin,interest_area,caregiver
243,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,55.30516412,1326,58.5167008,1403,3.21153668,Gin,interest_area,door_left
244,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,62.97948554,1510,65.98248087,1582,3.002995337,Gin,interest_area,door_left
245,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,67.06689585,1608,70.9874731,1702,3.920577245,Gin,interest_area,objects
246,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,72.94776172,1749,74.82463381,1794,1.876872085,Gin,interest_area,stranger
247,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,79.7462095,1912,80.28841699,1925,0.542207491,Gin,interest_area,caregiver
248,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,82.33212215,1974,85.83561671,2058,3.50349456,Gin,interest_area,door_left
249,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,90.92402547,2180,94.76118618,2272,3.837160708,Gin,interest_area,door_left
250,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,95.05314406,2279,96.80489134,2321,1.75174728,Gin,interest_area,caregiver
251,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,97.22197403,2331,102.4355076,2456,5.213533571,Gin,interest_area,door_right
252,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,103.1445482,2473,107.0651254,2567,3.920577245,Gin,interest_area,objects
253,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,107.9827073,2589,108.5666231,2603,0.58391576,Gin,interest_area,caregiver
254,dog-tracking-projekt-2020-09-09_09-13-34_dst_gin_op,108.8168727,2609,120.7037292,2894,11.88685654,Gin,interest_area,door_left
255,dog-tracking-projekt-2020-09-09_09-25-18_dst_gin_sp,0,0,128.1277293,3072,128.1277293,Gin,trial,trial
256,dog-tracking-projekt-2020-09-09_09-25-18_dst_gin_sp,3.086410145,74,3.503492597,84,0.417082452,Gin,interest_area,caregiver
257,dog-tracking-projekt-2020-09-09_09-25-18_dst_gin_sp,3.712033823,89,51.42626633,1233,47.71423251,Gin,interest_area,door_left
258,dog-tracking-projekt-2020-09-09_09-25-18_dst_gin_sp,51.71822405,1240,54.76292595,1313,3.0447019,Gin,interest_area,caregiver
259,dog-tracking-projekt-2020-09-09_09-25-18_dst_gin_sp,54.92975893,1317,117.2835855,2812,62.35382657,Gin,interest_area,door_left
260,dog-tracking-projekt-2020-09-09_09-25-18_dst_gin_sp,117.7423762,2823,119.2855813,2860,1.543205072,Gin,interest_area,caregiver
261,dog-tracking-projekt-2020-09-09_09-25-18_dst_gin_sp,119.6192472,2868,122.7890739,2944,3.169826635,Gin,interest_area,door_right
262,dog-tracking-projekt-2020-09-09_09-25-18_dst_gin_sp,124.0820295,2975,125.1247356,3000,1.04270613,Gin,interest_area,stranger
263,dog-tracking-projekt-2020-09-09_09-25-18_dst_gin_sp,126.9181901,3043,128.1277293,3072,1.209539111,Gin,interest_area,door_left
264,dog-tracking-projekt-2020-09-09_09-29-58_dst_gin_np,0,0,120.5367293,2890,120.5367293,Gin,trial,trial
265,dog-tracking-projekt-2020-09-09_09-29-58_dst_gin_np,4.921568878,118,5.088401721,122,0.166832843,Gin,interest_area,caregiver
266,dog-tracking-projekt-2020-09-09_09-29-58_dst_gin_np,5.380359197,129,69.90296135,1676,64.52260215,Gin,interest_area,door_left
267,dog-tracking-projekt-2020-09-09_09-29-58_dst_gin_np,73.40645105,1760,120.5367293,2890,47.13027823,Gin,interest_area,door_left
268,dog-tracking-projekt-2020-09-01_12-09-39_dst_asha_bp,0,0,120.6200212,2892,120.6200212,Asha,trial,trial
269,dog-tracking-projekt-2020-09-01_12-09-39_dst_asha_bp,1.918575717,46,4.421065783,106,2.502490066,Asha,interest_area,objects
270,dog-tracking-projekt-2020-09-01_12-09-39_dst_asha_bp,4.671314789,112,7.006972184,168,2.335657395,Asha,interest_area,caregiver
271,dog-tracking-projekt-2020-09-01_12-09-39_dst_asha_bp,9.426045914,226,24.1907373,580,14.76469139,Asha,interest_area,stranger
272,dog-tracking-projekt-2020-09-01_12-09-39_dst_asha_bp,24.48269448,587,26.86006004,644,2.377365562,Asha,interest_area,door_right
273,dog-tracking-projekt-2020-09-01_12-09-39_dst_asha_bp,28.48667858,683,32.65749536,783,4.170816776,Asha,interest_area,stranger
274,dog-tracking-projekt-2020-09-01_12-09-39_dst_asha_bp,33.03286887,792,39.4559267,946,6.423057835,Asha,interest_area,objects
275,dog-tracking-projekt-2020-09-01_12-09-39_dst_asha_bp,41.04083708,984,46.9633969,1126,5.922559822,Asha,interest_area,objects
276,dog-tracking-projekt-2020-09-01_12-09-39_dst_asha_bp,52.2603342,1253,53.26133023,1277,1.000996026,Asha,interest_area,stranger
277,dog-tracking-projekt-2020-09-01_12-09-39_dst_asha_bp,56.09748564,1345,58.43314303,1401,2.335657395,Asha,interest_area,objects
278,dog-tracking-projekt-2020-09-01_12-09-39_dst_asha_bp,68.27627062,1637,73.82345694,1770,5.547186312,Asha,interest_area,door_right
279,dog-tracking-projekt-2020-09-01_12-09-39_dst_asha_bp,74.28224678,1781,75.19982647,1803,0.917579691,Asha,interest_area,stranger
280,dog-tracking-projekt-2020-09-01_12-09-39_dst_asha_bp,75.86715716,1819,76.86815318,1843,1.000996026,Asha,interest_area,objects
281,dog-tracking-projekt-2020-09-01_12-09-39_dst_asha_bp,77.74402471,1864,81.58117614,1956,3.837151434,Asha,interest_area,door_left
282,dog-tracking-projekt-2020-09-01_12-09-39_dst_asha_bp,89.04693817,2135,96.76294921,2320,7.716011036,Asha,interest_area,objects
283,dog-tracking-projekt-2020-09-01_12-09-39_dst_asha_bp,99.39056377,2383,101.184015,2426,1.793451214,Asha,interest_area,caregiver
284,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,0,0,121.4540213,2912,121.4540213,Asha,trial,trial
285,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,3.211524601,77,4.963265293,119,1.751740691,Asha,interest_area,objects
286,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,5.672303191,136,6.631589761,159,0.959286569,Asha,interest_area,caregiver
287,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,11.51143883,276,13.34659574,320,1.835156915,Asha,interest_area,door_left
288,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,13.63855253,327,17.43399069,418,3.795438165,Asha,interest_area,stranger
289,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,18.01790426,432,22.93946144,550,4.921557181,Asha,interest_area,objects
290,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,33.19965691,796,33.74186237,809,0.542205452,Asha,interest_area,caregiver
291,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,34.15894348,819,39.08050066,937,4.921557181,Asha,interest_area,objects
292,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,41.74981981,1001,43.8352254,1051,2.085405585,Asha,interest_area,objects
293,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,45.00305253,1079,49.29898803,1182,4.295935505,Asha,interest_area,door_right
294,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,54.09542088,1297,55.38837234,1328,1.292951463,Asha,interest_area,door_right
295,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,55.68032912,1335,59.97626463,1438,4.295935505,Asha,interest_area,stranger
296,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,60.35163763,1447,67.52543285,1619,7.173795213,Asha,interest_area,door_left
297,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,75.99217952,1822,80.45494747,1929,4.462767952,Asha,interest_area,objects
298,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,81.16398537,1946,82.3318125,1974,1.167827128,Asha,interest_area,caregiver
299,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,83.12426662,1993,84.25038564,2020,1.126119016,Asha,interest_area,objects
300,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,87.92069947,2108,96.05378125,2303,8.133081782,Asha,interest_area,door_right
301,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,96.72111104,2319,103.4778251,2481,6.756714096,Asha,interest_area,stranger
302,dog-tracking-projekt-2020-09-01_12-02-46_dst_asha_op,104.0200306,2494,108.3576742,2598,4.337643617,Asha,interest_area,door_left
303,dog-tracking-projekt-2020-09-01_12-26-31_dst_asha_sp,0,0,121.5380833,2914,121.5380833,Asha,trial,trial
304,dog-tracking-projekt-2020-09-01_12-26-31_dst_asha_sp,1.75175,42,3.795458333,91,2.043708333,Asha,interest_area,objects
305,dog-tracking-projekt-2020-09-01_12-26-31_dst_asha_sp,15.05670833,361,16.93358333,406,1.876875,Asha,interest_area,stranger
306,dog-tracking-projekt-2020-09-01_12-26-31_dst_asha_sp,17.35066667,416,22.397375,537,5.046708333,Asha,interest_area,door_right
307,dog-tracking-projekt-2020-09-01_12-26-31_dst_asha_sp,26.60991667,638,27.44408333,658,0.834166667,Asha,interest_area,stranger
308,dog-tracking-projekt-2020-09-01_12-26-31_dst_asha_sp,28.73704167,689,32.11541667,770,3.378375,Asha,interest_area,objects
309,dog-tracking-projekt-2020-09-01_12-17-49_dst_asha_np,0,0,125.4577295,3008,125.4577295,Asha,trial,trial
310,dog-tracking-projekt-2020-09-01_12-17-49_dst_asha_np,1.292948675,31,2.419065263,58,1.126116588,Asha,interest_area,caregiver
311,dog-tracking-projekt-2020-09-01_12-17-49_dst_asha_np,11.46970599,275,49.17375766,1179,37.70405168,Asha,interest_area,door_left
312,dog-tracking-projekt-2020-09-01_12-55-48_dst_fiona_bp,0,0,124.2067294,2978,124.2067294,Fiona,trial,trial
313,dog-tracking-projekt-2020-09-01_12-55-48_dst_fiona_bp,6.131091075,147,9.467739279,227,3.336648204,Fiona,interest_area,objects
314,dog-tracking-projekt-2020-09-01_12-55-48_dst_fiona_bp,10.84410666,260,12.01193353,288,1.167826871,Fiona,interest_area,caregiver
315,dog-tracking-projekt-2020-09-01_12-55-48_dst_fiona_bp,13.012928,312,13.55513333,325,0.542205333,Fiona,interest_area,door_left
316,dog-tracking-projekt-2020-09-01_12-55-48_dst_fiona_bp,14.22246297,341,18.0596084,433,3.837145435,Fiona,interest_area,caregiver
317,dog-tracking-projekt-2020-09-01_12-55-48_dst_fiona_bp,18.64352184,447,20.18672163,484,1.543199794,Fiona,interest_area,objects
318,dog-tracking-projekt-2020-09-01_12-55-48_dst_fiona_bp,22.39725107,537,28.44492594,682,6.04767487,Fiona,interest_area,objects
319,dog-tracking-projekt-2020-09-01_12-55-48_dst_fiona_bp,30.65545538,735,31.32278502,751,0.667329641,Fiona,interest_area,objects
320,dog-tracking-projekt-2020-09-01_12-55-48_dst_fiona_bp,32.90769291,789,37.24533558,893,4.337642665,Fiona,interest_area,objects
321,dog-tracking-projekt-2020-09-01_12-55-48_dst_fiona_bp,38.24633004,917,47.25528019,1133,9.008950151,Fiona,interest_area,stranger
322,dog-tracking-projekt-2020-09-01_12-55-48_dst_fiona_bp,47.96431793,1150,50.7170527,1216,2.752734768,Fiona,interest_area,objects
323,dog-tracking-projekt-2020-09-01_12-55-48_dst_fiona_bp,53.42807937,1281,54.80444675,1314,1.376367384,Fiona,interest_area,objects
324,dog-tracking-projekt-2020-09-01_12-55-48_dst_fiona_bp,60.68528921,1455,67.0666289,1608,6.38133969,Fiona,interest_area,caregiver
325,dog-tracking-projekt-2020-09-01_12-55-48_dst_fiona_bp,68.56812059,1644,77.99415177,1870,9.426031177,Fiona,interest_area,door_right
326,dog-tracking-projekt-2020-09-01_12-55-48_dst_fiona_bp,87.16993433,2090,106.3556615,2550,19.18572717,Fiona,interest_area,objects
327,dog-tracking-projekt-2020-09-01_12-40-32_dst_fiona_op,0,0,120.5367293,2890,120.5367293,Fiona,trial,trial
328,dog-tracking-projekt-2020-09-01_12-40-32_dst_fiona_op,1.459787379,35,5.004985299,120,3.54519792,Fiona,interest_area,stranger
329,dog-tracking-projekt-2020-09-01_12-40-32_dst_fiona_op,12.59587967,302,18.35161276,440,5.755733094,Fiona,interest_area,door_right
330,dog-tracking-projekt-2020-09-01_12-40-32_dst_fiona_op,29.23745579,701,31.61482381,758,2.377368017,Fiona,interest_area,objects
331,dog-tracking-projekt-2020-09-01_12-40-32_dst_fiona_op,38.58009501,925,41.37454514,992,2.794450125,Fiona,interest_area,door_left
332,dog-tracking-projekt-2020-09-01_12-40-32_dst_fiona_op,41.83333546,1003,46.83832076,1123,5.004985299,Fiona,interest_area,caregiver
333,dog-tracking-projekt-2020-09-01_12-40-32_dst_fiona_op,48.21469172,1156,52.51063743,1259,4.295945715,Fiona,interest_area,objects
334,dog-tracking-projekt-2020-09-01_12-40-32_dst_fiona_op,55.76387788,1337,58.34978695,1399,2.585909071,Fiona,interest_area,objects
335,dog-tracking-projekt-2020-09-01_12-40-32_dst_fiona_op,61.6447356,1478,65.14822531,1562,3.503489709,Fiona,interest_area,stranger
336,dog-tracking-projekt-2020-09-01_12-40-32_dst_fiona_op,69.61100387,1669,69.94466956,1677,0.333665687,Fiona,interest_area,objects
337,dog-tracking-projekt-2020-09-01_12-40-32_dst_fiona_op,71.86324725,1723,74.19890706,1779,2.335659806,Fiona,interest_area,objects
338,dog-tracking-projekt-2020-09-01_12-40-32_dst_fiona_op,75.28332054,1805,94.05201541,2255,18.76869487,Fiona,interest_area,caregiver
339,dog-tracking-projekt-2020-09-01_12-40-32_dst_fiona_op,94.88617963,2275,116.9081149,2803,22.02193532,Fiona,interest_area,objects
340,dog-tracking-projekt-2020-09-01_12-40-32_dst_fiona_op,120.4116047,2887,120.5367293,2890,0.125124632,Fiona,interest_area,objects
341,dog-tracking-projekt-2020-09-01_12-49-26_dst_fiona_sp,0,0,120.7037292,2894,120.7037292,Fiona,trial,trial
342,dog-tracking-projekt-2020-09-01_12-49-26_dst_fiona_sp,1.835163817,44,7.465780073,179,5.630616256,Fiona,interest_area,stranger
343,dog-tracking-projekt-2020-09-01_12-49-26_dst_fiona_sp,8.007987565,192,12.17881442,292,4.170826857,Fiona,interest_area,objects
344,dog-tracking-projekt-2020-09-01_12-49-26_dst_fiona_sp,14.34764439,344,29.3209128,703,14.97326842,Fiona,interest_area,objects
345,dog-tracking-projekt-2020-09-01_12-49-26_dst_fiona_sp,46.42130291,1113,61.81165402,1482,15.3903511,Fiona,interest_area,objects
346,dog-tracking-projekt-2020-09-01_12-49-26_dst_fiona_sp,69.44426716,1665,79.78791777,1913,10.3436506,Fiona,interest_area,objects
347,dog-tracking-projekt-2020-09-01_12-49-26_dst_fiona_sp,82.6657883,1982,89.08886166,2136,6.423073359,Fiona,interest_area,objects
348,dog-tracking-projekt-2020-09-01_12-49-26_dst_fiona_sp,89.9647353,2157,102.2269663,2451,12.26223096,Fiona,interest_area,stranger
349,dog-tracking-projekt-2020-09-01_12-49-26_dst_fiona_sp,103.0194234,2470,115.3650709,2766,12.3456475,Fiona,interest_area,objects
350,dog-tracking-projekt-2020-09-01_12-44-43_dst_fiona_np,0,0,150.15,3600,150.15,Fiona,trial,trial
351,dog-tracking-projekt-2020-09-01_12-44-43_dst_fiona_np,5.672333333,136,44.919875,1077,39.24754167,Fiona,interest_area,door_left
352,dog-tracking-projekt-2020-09-01_12-44-43_dst_fiona_np,45.420375,1089,45.46208333,1090,0.041708333,Fiona,interest_area,stranger
353,dog-tracking-projekt-2020-09-01_12-44-43_dst_fiona_np,45.46208333,1090,88.33825,2118,42.87616667,Fiona,interest_area,caregiver
354,dog-tracking-projekt-2020-09-01_12-44-43_dst_fiona_np,88.79704167,2129,100.225125,2403,11.42808333,Fiona,interest_area,objects
355,dog-tracking-projekt-2020-09-01_12-44-43_dst_fiona_np,122.6642083,2941,149.3575417,3581,26.69333333,Fiona,interest_area,objects
356,dog-tracking-projekt-2020-09-11_17-07-05_dst_luna26_bp,0,0,120.2860214,2884,120.2860214,Luna26,trial,trial
357,dog-tracking-projekt-2020-09-11_17-07-05_dst_luna26_bp,1.459781813,35,4.671301802,112,3.211519989,Luna26,interest_area,stranger
358,dog-tracking-projekt-2020-09-11_17-07-05_dst_luna26_bp,5.964251408,143,15.55710332,373,9.592851914,Luna26,interest_area,stranger
359,dog-tracking-projekt-2020-09-11_17-07-05_dst_luna26_bp,18.64349916,447,19.43595214,466,0.792452984,Luna26,interest_area,stranger
360,dog-tracking-projekt-2020-09-11_17-07-05_dst_luna26_bp,26.568029,637,32.74082066,785,6.172791667,Luna26,interest_area,caregiver
361,dog-tracking-projekt-2020-09-11_17-07-05_dst_luna26_bp,33.40814949,801,36.49454533,875,3.086395833,Luna26,interest_area,objects
362,dog-tracking-projekt-2020-09-11_17-07-05_dst_luna26_bp,53.09434994,1273,56.88978266,1364,3.795432714,Luna26,interest_area,door_left
363,dog-tracking-projekt-2020-09-11_17-07-05_dst_luna26_bp,58.85006109,1411,59.80934628,1434,0.959285191,Luna26,interest_area,door_left
364,dog-tracking-projekt-2020-09-11_17-07-05_dst_luna26_bp,60.51838316,1451,76.53427506,1835,16.01589189,Luna26,interest_area,stranger
365,dog-tracking-projekt-2020-09-11_17-07-05_dst_luna26_bp,87.71203294,2103,90.50647241,2170,2.794439471,Luna26,interest_area,objects
366,dog-tracking-projekt-2020-09-11_17-07-05_dst_luna26_bp,110.4846292,2649,112.2363674,2691,1.751738176,Luna26,interest_area,objects
367,dog-tracking-projekt-2020-09-11_17-07-05_dst_luna26_bp,113.9046895,2731,116.782545,2800,2.877855574,Luna26,interest_area,door_right
368,dog-tracking-projekt-2020-09-11_17-02-38_dst_luna26_op,0,0,120.5367293,2890,120.5367293,Luna26,trial,trial
369,dog-tracking-projekt-2020-09-11_17-02-38_dst_luna26_op,4.504486769,108,7.59089437,182,3.086407601,Luna26,interest_area,caregiver
370,dog-tracking-projekt-2020-09-11_17-02-38_dst_luna26_op,11.05267587,265,16.43303507,394,5.380359197,Luna26,interest_area,caregiver
371,dog-tracking-projekt-2020-09-11_17-02-38_dst_luna26_op,16.76670075,402,24.94151007,598,8.174809322,Luna26,interest_area,objects
372,dog-tracking-projekt-2020-09-11_17-02-38_dst_luna26_op,27.23546167,653,32.24044697,773,5.004985299,Luna26,interest_area,stranger
373,dog-tracking-projekt-2020-09-11_17-02-38_dst_luna26_op,64.39747752,1544,94.71934679,2271,30.32186927,Luna26,interest_area,door_left
374,dog-tracking-projekt-2020-09-11_17-02-38_dst_luna26_op,95.21984532,2283,101.1424113,2425,5.922565937,Luna26,interest_area,stranger
375,dog-tracking-projekt-2020-09-11_17-02-38_dst_luna26_op,104.1871106,2498,105.3549405,2526,1.167829903,Luna26,interest_area,stranger
376,dog-tracking-projekt-2020-09-11_17-02-38_dst_luna26_op,105.8137309,2537,109.6508863,2629,3.837155396,Luna26,interest_area,door_right
377,dog-tracking-projekt-2020-09-11_17-02-38_dst_luna26_op,115.6985768,2774,120.5367293,2890,4.838152456,Luna26,interest_area,door_right
378,dog-tracking-projekt-2020-09-11_16-58-08_dst_luna26_sp,0,0,120.37025,2886,120.37025,Luna26,trial,trial
379,dog-tracking-projekt-2020-09-11_16-58-08_dst_luna26_sp,2.460791667,59,3.336666667,80,0.875875,Luna26,interest_area,objects
380,dog-tracking-projekt-2020-09-11_16-58-08_dst_luna26_sp,4.295958333,103,9.009,216,4.713041667,Luna26,interest_area,caregiver
381,dog-tracking-projekt-2020-09-11_16-58-08_dst_luna26_sp,10.67733333,256,11.26125,270,0.583916667,Luna26,interest_area,objects
382,dog-tracking-projekt-2020-09-11_16-58-08_dst_luna26_sp,11.636625,279,17.10041667,410,5.463791667,Luna26,interest_area,stranger
383,dog-tracking-projekt-2020-09-11_16-58-08_dst_luna26_sp,17.392375,417,18.68533333,448,1.292958333,Luna26,interest_area,door_right
384,dog-tracking-projekt-2020-09-11_16-58-08_dst_luna26_sp,19.019,456,20.395375,489,1.376375,Luna26,interest_area,stranger
385,dog-tracking-projekt-2020-09-11_16-58-08_dst_luna26_sp,20.72904167,497,23.94058333,574,3.211541667,Luna26,interest_area,door_left
386,dog-tracking-projekt-2020-09-11_16-58-08_dst_luna26_sp,23.94058333,574,28.903875,693,4.963291667,Luna26,interest_area,stranger
387,dog-tracking-projekt-2020-09-11_16-58-08_dst_luna26_sp,36.661625,879,38.70533333,928,2.043708333,Luna26,interest_area,stranger
388,dog-tracking-projekt-2020-09-11_16-58-08_dst_luna26_sp,46.62991667,1118,51.00929167,1223,4.379375,Luna26,interest_area,caregiver
389,dog-tracking-projekt-2020-09-11_16-58-08_dst_luna26_sp,63.22983333,1516,93.468375,2241,30.23854167,Luna26,interest_area,stranger
390,dog-tracking-projekt-2020-09-11_16-58-08_dst_luna26_sp,94.469375,2265,113.4049583,2719,18.93558333,Luna26,interest_area,stranger
391,dog-tracking-projekt-2020-09-11_16-58-08_dst_luna26_sp,113.8220417,2729,118.1597083,2833,4.337666667,Luna26,interest_area,door_right
392,dog-tracking-projekt-2020-09-11_17-18-22_dst_luna26_np,0,0,12.84609784,308,12.84609784,Luna26,interest_area,door_left
